,2,3,4,5,6,7,8,9,10
80,1.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
84,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
85,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,9.0
86,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
87,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
88,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
89,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
90,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
91,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
92,1.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0
93,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
94,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
95,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
96,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
97,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
98,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
99,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
100,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
101,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
102,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
103,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,1.0,5.0,2.0,7.0,6.0,8.0
106,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
107,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
110,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
111,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,9.0
116,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
117,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0
118,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
119,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
120,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
121,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0
122,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
123,1.0,1.0,2.0,3.0,3.0,4.0,6.0,4.0,5.0
124,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
125,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
126,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
127,1.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
128,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
129,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
130,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
131,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1.0,0.0,0.0,4.0,2.0,5.0,7.0,6.0,8.0
134,1.0,2.0,3.0,4.0,2.0,4.0,4.0,6.0,8.0
135,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
136,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
137,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
138,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0
139,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
140,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
141,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
144,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,9.0
145,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
146,1.0,1.0,2.0,3.0,2.0,5.0,2.0,8.0,9.0
147,1.0,1.0,2.0,3.0,3.0,1.0,6.0,8.0,6.0
148,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
149,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,6.0
150,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
151,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
152,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
153,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
154,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
155,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
156,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
157,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
161,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
162,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
163,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
164,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
165,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
166,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
167,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
168,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
169,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
170,1.0,1.0,2.0,3.0,3.0,1.0,6.0,8.0,6.0
171,1.0,1.0,2.0,3.0,3.0,1.0,6.0,5.0,1.0
172,1.0,1.0,2.0,3.0,2.0,5.0,7.0,8.0,6.0
173,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
174,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
175,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
176,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
177,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
178,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
179,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
183,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
184,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
185,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
186,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
187,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
188,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
189,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
190,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
191,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
192,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
193,1.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0
194,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
195,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
196,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
200,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
201,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
202,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
203,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
204,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
205,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
206,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
207,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
208,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
209,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
210,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
213,0.0,0.0,1.0,2.0,1.0,6.0,5.0,7.0,7.0
214,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
215,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
216,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
217,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
218,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
219,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
220,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
221,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
222,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
224,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
225,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
226,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
227,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
228,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
229,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
230,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
231,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0
232,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
233,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
234,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
235,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
236,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
237,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
238,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
239,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
240,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
241,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
242,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
243,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0
244,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
245,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
246,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
247,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
248,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
249,0.0,0.0,1.0,0.0,0.0,6.0,5.0,7.0,7.0
250,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
251,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
252,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
253,0.0,0.0,1.0,0.0,0.0,6.0,5.0,7.0,7.0
254,0.0,0.0,1.0,2.0,1.0,6.0,5.0,7.0,4.0
255,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
256,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
257,0.0,0.0,0.0,2.0,1.0,6.0,5.0,7.0,7.0
258,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
259,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0
260,1.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0
261,0.0,0.0,1.0,0.0,0.0,6.0,5.0,7.0,7.0
262,0.0,0.0,1.0,2.0,1.0,6.0,5.0,7.0,7.0
263,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
264,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
265,0.0,0.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0
266,0.0,0.0,1.0,0.0,0.0,6.0,5.0,7.0,7.0
267,0.0,0.0,1.0,0.0,0.0,6.0,5.0,7.0,4.0
268,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
269,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
270,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
271,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
272,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
273,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
274,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
275,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
276,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
277,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
278,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
279,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,7.0
280,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0
281,1.0,1.0,2.0,3.0,2.0,6.0,2.0,3.0,3.0
282,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0
283,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0
284,1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0
285,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
286,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
287,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
288,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
289,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0
290,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0
291,1.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0
292,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
293,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
294,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
295,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
296,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
297,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
298,0.0,0.0,0.0,2.0,1.0,6.0,5.0,7.0,7.0
299,0.0,0.0,1.0,2.0,1.0,6.0,5.0,1.0,4.0
300,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
301,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
302,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
303,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
304,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
305,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
306,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
307,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0
308,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
309,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
310,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
311,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
312,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
313,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
314,1.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0
315,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
316,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
317,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
318,1.0,1.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0
319,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
320,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
321,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
322,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
323,0.0,1.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
324,1.0,1.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0
325,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
326,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
327,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
328,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
329,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
330,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
331,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
332,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
333,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
334,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
335,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
336,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
337,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
338,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
339,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
340,1.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0
341,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
342,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
343,1.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0
344,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
345,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
346,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
347,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
348,1.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,3.0
349,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
350,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
351,1.0,2.0,3.0,4.0,4.0,0.0,2.0,3.0,3.0
352,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
353,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
354,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
355,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
356,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
357,0.0,0.0,0.0,1.0,5.0,2.0,3.0,2.0,2.0
358,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
359,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0
360,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
361,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
362,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
363,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
364,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
365,0.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0
366,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,9.0
